date,phase,noise_type,acquisition_function,query_budget,image_id,run_number,attack_success,queries_used,emissions_kg,execution_time_seconds,notes
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00016138.JPEG,1,True,1,1.5627735236277327e-08,0.0076394081115722,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00016138.JPEG,2,True,1,2.8676135131471512e-08,0.0140702724456787,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00016138.JPEG,3,True,1,2.125068367948491e-08,0.0103235244750976,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00016138.JPEG,4,True,1,2.0220097526218583e-08,0.0097420215606689,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00016138.JPEG,5,True,1,1.7576193732982823e-08,0.0086736679077148,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00016138.JPEG,6,True,1,1.6537966412603954e-08,0.0079391002655029,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00016138.JPEG,7,True,1,1.8346787766519667e-08,0.0087826251983642,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00016138.JPEG,8,True,1,1.8070248615406e-08,0.008988618850708,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00016138.JPEG,9,True,1,2.1141717672446693e-08,0.0102124214172363,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00016138.JPEG,10,True,1,1.8970634164651685e-08,0.0096004009246826,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00032421.JPEG,1,True,1,1.6134222629804994e-08,0.0078697204589843,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00032421.JPEG,2,True,1,1.5908264139759815e-08,0.0077199935913085,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00032421.JPEG,3,True,1,1.5497669526855054e-08,0.0075409412384033,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00032421.JPEG,4,True,1,2.278922839972786e-08,0.0098130702972412,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00032421.JPEG,5,True,1,1.5557188343760052e-08,0.0076441764831542,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00032421.JPEG,6,True,1,2.863993432558045e-08,0.0132186412811279,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00032421.JPEG,7,True,1,2.2975616152169453e-08,0.010974645614624,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00032421.JPEG,8,True,1,1.645624265378324e-08,0.0079627037048339,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00032421.JPEG,9,True,1,1.7803405665570714e-08,0.0086283683776855,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00032421.JPEG,10,True,1,1.6187992235192634e-08,0.0078353881835937,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00036192.JPEG,1,True,1,1.5587957238810398e-08,0.0076239109039306,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00036192.JPEG,2,True,1,1.9600824349385538e-08,0.0096025466918945,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00036192.JPEG,3,True,1,1.5773604854632814e-08,0.0076513290405273,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00036192.JPEG,4,True,1,2.0518873323132712e-08,0.0102035999298095,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00036192.JPEG,5,True,1,1.6203865084340947e-08,0.0080676078796386,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00036192.JPEG,6,True,1,1.614806402834969e-08,0.0077655315399169,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00036192.JPEG,7,True,1,2.36196432835e-08,0.0116384029388427,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00036192.JPEG,8,True,1,1.5771647187979018e-08,0.0076644420623779,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00036192.JPEG,9,True,1,1.558357253754723e-08,0.0076124668121337,Gaussian random baseline
2026-07-20 03:09,Phase 1,gaussian,none,10,ILSVRC2012_val_00036192.JPEG,10,True,1,2.037279277653939e-08,0.0098109245300292,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00001727.JPEG,1,True,1,2.9015700567277483e-08,0.014045238494873,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00001727.JPEG,2,True,1,1.663912029696113e-08,0.008193016052246,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00001727.JPEG,3,True,1,1.855482904018698e-08,0.0089349746704101,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00001727.JPEG,4,True,1,1.6087651048612928e-08,0.007828950881958,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00001727.JPEG,5,True,1,1.6200173940252564e-08,0.0079548358917236,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00001727.JPEG,6,True,1,1.6757428704412924e-08,0.0082800388336181,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00001727.JPEG,7,True,1,1.6306977858143426e-08,0.007704734802246,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00001727.JPEG,8,True,1,2.53109675564878e-08,0.0125470161437988,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00001727.JPEG,9,True,1,5.9497298328137264e-08,0.0277152061462402,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00001727.JPEG,10,True,1,1.7149723041773265e-08,0.0084285736083984,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00034595.JPEG,1,True,1,1.7014263144489968e-08,0.0083124637603759,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00034595.JPEG,2,True,1,1.847076294096768e-08,0.0090079307556152,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00034595.JPEG,3,True,1,1.6077542333972885e-08,0.0078651905059814,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00034595.JPEG,4,True,1,1.5967979941378562e-08,0.0078048706054687,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00034595.JPEG,5,True,1,1.5762620129308412e-08,0.0076749324798583,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00034595.JPEG,6,True,1,1.787242110499526e-08,0.0088667869567871,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00034595.JPEG,7,True,1,1.6528060114092506e-08,0.0079994201660156,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00034595.JPEG,8,True,1,2.0029412995881123e-08,0.0095853805541992,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00034595.JPEG,9,True,1,3.1441555111168315e-08,0.0162451267242431,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00034595.JPEG,10,True,1,1.619337835016245e-08,0.0081009864807128,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00014514.JPEG,1,True,1,1.9848986558554933e-08,0.0100407600402832,Gaussian random baseline
2026-07-20 03:10,Phase 1,gaussian,none,10,ILSVRC2012_val_00014514.JPEG,2,True,1,1.6948776750049977e-08,0.0083096027374267,Gaussian random baseline
