date,phase,noise_type,acquisition_function,query_budget,image_id,run_number,attack_success,queries_used,emissions_kg,execution_time_seconds,notes
2026-07-17 15:01,Phase 1,perlin,EI,10,ILSVRC2012_val_00042191.JPEG,4,True,2,1.484616557578501e-05,5.602171182632446,Phase 1 automated run
2026-07-17 15:01,Phase 1,perlin,EI,10,ILSVRC2012_val_00042191.JPEG,5,True,2,1.0835996440795358e-05,4.093828439712524,Phase 1 automated run
2026-07-17 15:01,Phase 1,perlin,EI,10,ILSVRC2012_val_00042191.JPEG,6,True,2,9.401324311275995e-06,3.5578935146331787,Phase 1 automated run
2026-07-17 15:01,Phase 1,perlin,EI,10,ILSVRC2012_val_00042191.JPEG,7,True,2,8.933633066637392e-06,3.3788154125213623,Phase 1 automated run
2026-07-17 15:01,Phase 1,perlin,EI,10,ILSVRC2012_val_00042191.JPEG,8,True,2,9.058564854505236e-06,3.422422170639038,Phase 1 automated run
2026-07-17 15:01,Phase 1,perlin,EI,10,ILSVRC2012_val_00042191.JPEG,9,True,2,9.184925874100931e-06,3.479452848434448,Phase 1 automated run
2026-07-17 15:01,Phase 1,perlin,EI,10,ILSVRC2012_val_00042191.JPEG,10,True,2,9.303930728726058e-06,3.5131306648254395,Phase 1 automated run
2026-07-17 15:01,Phase 1,perlin,EI,10,ILSVRC2012_val_00032834.JPEG,1,True,2,1.3036084329611186e-05,4.935820817947388,Phase 1 automated run
2026-07-17 15:01,Phase 1,perlin,EI,10,ILSVRC2012_val_00032834.JPEG,2,True,2,8.872243250503608e-06,3.3476505279541016,Phase 1 automated run
2026-07-17 15:01,Phase 1,perlin,EI,10,ILSVRC2012_val_00032834.JPEG,3,True,2,8.970291425711065e-06,3.39353609085083,Phase 1 automated run
2026-07-17 15:01,Phase 1,perlin,EI,10,ILSVRC2012_val_00032834.JPEG,4,True,2,8.358481073213079e-06,3.154257535934448,Phase 1 automated run
2026-07-17 15:02,Phase 1,perlin,EI,10,ILSVRC2012_val_00032834.JPEG,5,True,2,8.28647340512437e-06,3.1340112686157227,Phase 1 automated run
2026-07-17 15:02,Phase 1,perlin,EI,10,ILSVRC2012_val_00032834.JPEG,6,True,2,8.801704767032119e-06,3.3237457275390625,Phase 1 automated run
2026-07-17 15:02,Phase 1,perlin,EI,10,ILSVRC2012_val_00032834.JPEG,7,True,2,8.484603870332138e-06,3.219099283218384,Phase 1 automated run
